Area,Ethnic group,Sex,Maori,Age,count,pred_cells
Selwyn District,Non-Maori,Male,No,65+,2454,0.061242239169323795
South Taranaki District,Maori,Female,Yes,18-29,546,0.6239886073666735
South Taranaki District,Maori,Female,Yes,30-39,318,0.5225869009650884
South Taranaki District,Maori,Female,Yes,40-49,387,0.4448626547546036
South Taranaki District,Maori,Female,Yes,50-64,405,0.4128394348175203
South Taranaki District,Maori,Female,Yes,65+,216,0.3784225675510001
South Taranaki District,Maori,Male,Yes,18-29,517,0.542991373562592
South Taranaki District,Maori,Male,Yes,30-39,333,0.4393717002460972
South Taranaki District,Maori,Male,Yes,40-49,366,0.3645727561866769
South Taranaki District,Maori,Male,Yes,50-64,369,0.33484305740361064
South Taranaki District,Maori,Male,Yes,65+,186,0.30356673135823947
South Taranaki District,Non-Maori,Female,No,18-29,1314,0.2868360962735402
South Taranaki District,Non-Maori,Female,No,30-39,1287,0.20967196657786755
South Taranaki District,Non-Maori,Female,No,40-49,1461,0.16263345979226274
South Taranaki District,Non-Maori,Female,No,50-64,2073,0.14559798132332896
South Taranaki District,Non-Maori,Female,No,65+,1872,0.12858120860042782
South Taranaki District,Non-Maori,Male,No,18-29,1396,0.22358043458598165
South Taranaki District,Non-Maori,Male,No,30-39,1134,0.15962440418782556
South Taranaki District,Non-Maori,Male,No,40-49,1476,0.12207940661008586
South Taranaki District,Non-Maori,Male,No,50-64,2196,0.10874023437440071
South Taranaki District,Non-Maori,Male,No,65+,1638,0.09554946865681667
South Waikato District,Maori,Female,Yes,18-29,596,0.6824133645310937
South Waikato District,Maori,Female,Yes,30-39,402,0.5863220402890184
South Waikato District,Maori,Female,Yes,40-49,456,0.5092295277685004
South Waikato District,Maori,Female,Yes,50-64,510,0.47655038689094664
South Waikato District,Maori,Female,Yes,65+,213,0.4408096573756922
South Waikato District,Maori,Male,Yes,18-29,521,0.606055953676786
South Waikato District,Maori,Male,Yes,30-39,315,0.5036649087014667
South Waikato District,Maori,Male,Yes,40-49,372,0.42624230509708516
South Waikato District,Maori,Male,Yes,50-64,399,0.3946066857474498
South Waikato District,Maori,Male,Yes,65+,183,0.3607758655639343
South Waikato District,Non-Maori,Female,No,18-29,933,0.30021425332498197
South Waikato District,Non-Maori,Female,No,30-39,840,0.2205642289993051
South Waikato District,Non-Maori,Female,No,40-49,1089,0.17161272327037239
South Waikato District,Non-Maori,Female,No,50-64,1593,0.1538094514655169
South Waikato District,Non-Maori,Female,No,65+,1551,0.13598571006181118
South Waikato District,Non-Maori,Male,No,18-29,948,0.2349804056513399
South Waikato District,Non-Maori,Male,No,30-39,768,0.16847095763453024
South Waikato District,Non-Maori,Male,No,40-49,1059,0.12916499114674113
South Waikato District,Non-Maori,Male,No,50-64,1641,0.11515315355014508
South Waikato District,Non-Maori,Male,No,65+,1530,0.10127286111435906
South Wairarapa District,Maori,Female,Yes,18-29,97,0.6117253278623394
South Wairarapa District,Maori,Female,Yes,30-39,75,0.5096155222534994
South Wairarapa District,Maori,Female,Yes,40-49,84,0.4320744897668499
South Wairarapa District,Maori,Female,Yes,50-64,96,0.4003080136944623
South Wairarapa District,Maori,Female,Yes,65+,39,0.3662841377642705
South Wairarapa District,Maori,Male,Yes,18-29,95,0.530075862746165
South Wairarapa District,Maori,Male,Yes,30-39,51,0.42662007716198624
South Wairarapa District,Maori,Male,Yes,40-49,69,0.35262655016345085
South Wairarapa District,Maori,Male,Yes,50-64,93,0.32337525826063257
South Wairarapa District,Maori,Male,Yes,65+,33,0.29269873424662446
South Wairarapa District,Non-Maori,Female,No,18-29,369,0.28463732402511766
South Wairarapa District,Non-Maori,Female,No,30-39,459,0.20789227484120218
South Wairarapa District,Non-Maori,Female,No,40-49,633,0.1611716085233844
South Wairarapa District,Non-Maori,Female,No,50-64,1041,0.14426287487364942
South Wairarapa District,Non-Maori,Female,No,65+,900,0.12737887941203013
South Wairarapa District,Non-Maori,Male,No,18-29,368,0.22171580670968158
South Wairarapa District,Non-Maori,Male,No,30-39,399,0.1581844907706829
South Wairarapa District,Non-Maori,Male,No,40-49,600,0.12092943713273155
South Wairarapa District,Non-Maori,Male,No,50-64,984,0.10770050316727996
South Wairarapa District,Non-Maori,Male,No,65+,888,0.09462247203029685
Southland District,Maori,Female,Yes,18-29,230,0.5428938659050284
Southland District,Maori,Female,Yes,30-39,165,0.439274914631864
Southland District,Maori,Female,Yes,40-49,192,0.36448173531458516
Southland District,Maori,Female,Yes,50-64,177,0.33475554868919155
Southland District,Maori,Female,Yes,65+,72,0.3034836670938514
Southland District,Maori,Male,Yes,18-29,224,0.45955772691954805
Southland District,Maori,Male,Yes,30-39,138,0.3593407095734725
Southland District,Maori,Male,Yes,40-49,144,0.29109210273932284
Southland District,Maori,Male,Yes,50-64,165,0.26485689667872836
Southland District,Maori,Male,Yes,65+,99,0.23778079753237713
Southland District,Non-Maori,Female,No,18-29,1621,0.22592429002171627
Southland District,Non-Maori,Female,No,30-39,1662,0.16143719824439107
Southland District,Non-Maori,Female,No,40-49,1980,0.12352849140253712
Southland District,Non-Maori,Female,No,50-64,2709,0.1100508310215848
Southland District,Non-Maori,Female,No,65+,1854,0.09671833554751089
Southland District,Non-Maori,Male,No,18-29,1828,0.17284580329442867
Southland District,Non-Maori,Male,No,30-39,1719,0.12113828964529753
Southland District,Non-Maori,Male,No,40-49,2031,0.09165823558891904
Southland District,Non-Maori,Male,No,50-64,2997,0.08133512034598987
Southland District,Non-Maori,Male,No,65+,2001,0.07120315327168482
Stratford District,Maori,Female,Yes,18-29,97,0.5753982800133198
Stratford District,Maori,Female,Yes,30-39,66,0.47198121600142234
Stratford District,Maori,Female,Yes,40-49,60,0.3955476060366161
Stratford District,Maori,Female,Yes,50-64,48,0.3647419019433134
Stratford District,Maori,Female,Yes,65+,24,0.3320670640631105
Stratford District,Maori,Male,Yes,18-29,85,0.49244791431854473
Stratford District,Maori,Male,Yes,30-39,54,0.39023746103819484
Stratford District,Maori,Male,Yes,40-49,57,0.31904300102761324
Stratford District,Maori,Male,Yes,50-64,57,0.2913238976095414
Stratford District,Maori,Male,Yes,65+,15,0.2625082625958805
Stratford District,Non-Maori,Female,No,18-29,533,0.2439284417730176
Stratford District,Non-Maori,Female,No,30-39,468,0.175467220979712
Stratford District,Non-Maori,Female,No,40-49,579,0.13479355687144176
Stratford District,Non-Maori,Female,No,50-64,768,0.12025544896250236
Stratford District,Non-Maori,Female,No,65+,759,0.10583369817068651
Stratford District,Non-Maori,Male,No,18-29,530,0.18764544819228368
Stratford District,Non-Maori,Male,No,30-39,444,0.13221826463621048
Stratford District,Non-Maori,Male,No,40-49,546,0.1003496822257135
Stratford District,Non-Maori,Male,No,50-64,813,0.08914374943072079
Stratford District,Non-Maori,Male,No,65+,654,0.07812177555397978
Tararua District,Maori,Female,Yes,18-29,302,0.6357268156536985
Tararua District,Maori,Female,Yes,30-39,204,0.5351323382635398
Tararua District,Maori,Female,Yes,40-49,243,0.4573295994259763
Tararua District,Maori,Female,Yes,50-64,252,0.4250961568097361
Tararua District,Maori,Female,Yes,65+,99,0.39033677010803336
Tararua District,Maori,Male,Yes,18-29,247,0.5554567360674112
Tararua District,Maori,Male,Yes,30-39,159,0.45181000335266236
Tararua District,Maori,Male,Yes,40-49,171,0.3763149035553312
Tararua District,Maori,Male,Yes,50-64,225,0.34614928824768226
Tararua District,Maori,Male,Yes,65+,75,0.3143159323044027
Tararua District,Non-Maori,Female,No,18-29,709,0.29175838273928767
Tararua District,Non-Maori,Female,No,30-39,675,0.2136667994991649
Tararua District,Non-Maori,Female,No,40-49,993,0.16592022838677253
Tararua District,Non-Maori,Female,No,50-64,1512,0.14860156572072167
Tararua District,Non-Maori,Female,No,65+,1428,0.1312876904434919
Tararua District,Non-Maori,Male,No,18-29,743,0.22776389378970177
Tararua District,Non-Maori,Male,No,30-39,693,0.16286218829202306
Tararua District,Non-Maori,Male,No,40-49,927,0.12466861228487973
Tararua District,Non-Maori,Male,No,50-64,1578,0.1110823236523606
Tararua District,Non-Maori,Male,No,65+,1269,0.09763857446646099
Tasman District,Maori,Female,Yes,18-29,236,0.6159698819683886
Tasman District,Maori,Female,Yes,30-39,195,0.5140896575857073
Tasman District,Maori,Female,Yes,40-49,273,0.4364737846734716
Tasman District,Maori,Female,Yes,50-64,240,0.40461430107176355
Tasman District,Maori,Female,Yes,65+,120,0.37045051233853626
Tasman District,Maori,Male,Yes,18-29,241,0.5345338259601673
Tasman District,Maori,Male,Yes,30-39,168,0.4310059831207184
Tasman District,Maori,Male,Yes,40-49,216,0.35672502235334086
Tasman District,Maori,Male,Yes,50-64,234,0.32730564150688085
Tasman District,Maori,Male,Yes,65+,75,0.29641960768347564
Tasman District,Non-Maori,Female,No,18-29,2068,0.31589292515577333
Tasman District,Non-Maori,Female,No,30-39,2310,0.23347099843292252
Tasman District,Non-Maori,Female,No,40-49,3618,0.182325056002275
Tasman District,Non-Maori,Female,No,50-64,5271,0.16362999115690355
Tasman District,Non-Maori,Female,No,65+,4221,0.14486304951407017
Tasman District,Non-Maori,Male,No,18-29,2159,0.24846185420960176
Tasman District,Non-Maori,Male,No,30-39,2046,0.1790295602551417
Tasman District,Non-Maori,Male,No,40-49,3243,0.13766801106070678
Tasman District,Non-Maori,Male,No,50-64,5055,0.1228639049205159
Tasman District,Non-Maori,Male,No,65+,4047,0.10816779508446295
Taupo District,Maori,Female,Yes,18-29,818,0.49410735635318764
Taupo District,Maori,Female,Yes,30-39,585,0.391818365695457
Taupo District,Maori,Female,Yes,40-49,603,0.3204870780637836
Taupo District,Maori,Female,Yes,50-64,696,0.29269643876839274
Taupo District,Maori,Female,Yes,65+,324,0.2637955775662883
Taupo District,Maori,Male,Yes,18-29,736,0.4115180993955087
Taupo District,Maori,Male,Yes,30-39,438,0.3156583765622493
Taupo District,Maori,Male,Yes,40-49,540,0.25243720290681554
Taupo District,Maori,Male,Yes,50-64,585,0.22856259650744903
Taupo District,Maori,Male,Yes,65+,273,0.20416638648916155
Taupo District,Non-Maori,Female,No,18-29,1313,0.20196787393314494
Taupo District,Non-Maori,Female,No,30-39,1380,0.1430551011337909
Taupo District,Non-Maori,Female,No,40-49,1770,0.10890230841066148
Taupo District,Non-Maori,Female,No,50-64,2646,0.0968441227309112
Taupo District,Non-Maori,Female,No,65+,2598,0.08495885924923863
Taupo District,Non-Maori,Male,No,18-29,1319,0.15340230219836506
Taupo District,Non-Maori,Male,No,30-39,1383,0.10676064204497025
Taupo District,Non-Maori,Male,No,40-49,1731,0.08045918908325464
Taupo District,Non-Maori,Male,No,50-64,2571,0.07129837592929199
Taupo District,Non-Maori,Male,No,65+,2385,0.062331860067395835
Tauranga City,Maori,Female,Yes,18-29,1692,0.5780125015228624
Tauranga City,Maori,Female,Yes,30-39,1299,0.474650821031726
Tauranga City,Maori,Female,Yes,40-49,1152,0.3981108474785132
Tauranga City,Maori,Female,Yes,50-64,1239,0.367226796570909
Tauranga City,Maori,Female,Yes,65+,549,0.3344465491172071
Tauranga City,Maori,Male,Yes,18-29,1514,0.49512473105627863
Tauranga City,Maori,Male,Yes,30-39,1068,0.39278865263393803
Tauranga City,Maori,Male,Yes,40-49,1014,0.3213740635122148
Tauranga City,Maori,Male,Yes,50-64,1026,0.2935397360397702
Tauranga City,Maori,Male,Yes,65+,393,0.2645867560621283
Tauranga City,Non-Maori,Female,No,18-29,5975,0.21706665356590976
Tauranga City,Non-Maori,Female,No,30-39,5772,0.15460289091167814
Tauranga City,Non-Maori,Female,No,40-49,7254,0.11807305011501752
Tauranga City,Non-Maori,Female,No,50-64,10110,0.10511922197543606
Tauranga City,Non-Maori,Female,No,65+,11802,0.09232220419562293
Tauranga City,Non-Maori,Male,No,18-29,5655,0.1656239140760839
Tauranga City,Non-Maori,Male,No,30-39,5073,0.115774464338639
Tauranga City,Non-Maori,Male,No,40-49,6282,0.08746982874997963
Tauranga City,Non-Maori,Male,No,50-64,8733,0.07757814945391105
Tauranga City,Non-Maori,Male,No,65+,9369,0.06787960975189326
Thames-Coromandel District,Maori,Female,Yes,18-29,286,0.6174587443778131
Thames-Coromandel District,Maori,Female,Yes,30-39,228,0.5156629280411428
Thames-Coromandel District,Maori,Female,Yes,40-49,285,0.43802364661760346
Thames-Coromandel District,Maori,Female,Yes,50-64,357,0.4061325659567401
Thames-Coromandel District,Maori,Female,Yes,65+,201,0.3719206618865725
Thames-Coromandel District,Maori,Male,Yes,18-29,280,0.5361006339604125
Thames-Coromandel District,Maori,Male,Yes,30-39,183,0.4325513325204468
Thames-Coromandel District,Maori,Male,Yes,40-49,252,0.35817169160315837
Thames-Coromandel District,Maori,Male,Yes,50-64,327,0.3286939655675931
Thames-Coromandel District,Maori,Male,Yes,65+,165,0.2977349076764879
Thames-Coromandel District,Non-Maori,Female,No,18-29,793,0.31115156657209037
Thames-Coromandel District,Non-Maori,Female,No,30-39,930,0.22955163346418753
Thames-Coromandel District,Non-Maori,Female,No,40-49,1440,0.17906372386579494
Thames-Coromandel District,Non-Maori,Female,No,50-64,3039,0.1606373698481151
Thames-Coromandel District,Non-Maori,Female,No,65+,3453,0.14215531853573296
Thames-Coromandel District,Non-Maori,Male,No,18-29,878,0.24437106095294603
Thames-Coromandel District,Non-Maori,Male,No,30-39,864,0.17581450129919526
Thames-Coromandel District,Non-Maori,Male,No,40-49,1245,0.1350735243140291
Thames-Coromandel District,Non-Maori,Male,No,50-64,2751,0.12050942641260422
Thames-Coromandel District,Non-Maori,Male,No,65+,3237,0.10606088916702805
Timaru District,Maori,Female,Yes,18-29,260,0.6538723418548466
Timaru District,Maori,Female,Yes,30-39,210,0.55477946798393
Timaru District,Maori,Female,Yes,40-49,225,0.47705159624826027
Timaru District,Maori,Female,Yes,50-64,195,0.444566862709427
Timaru District,Maori,Female,Yes,65+,81,0.4093490035061106
Timaru District,Maori,Male,Yes,18-29,271,0.5749271993911249
Timaru District,Maori,Male,Yes,30-39,159,0.47150078344796836
Timaru District,Maori,Male,Yes,40-49,144,0.3950867606817434
Timaru District,Maori,Male,Yes,50-64,174,0.3642953166329507
Timaru District,Maori,Male,Yes,65+,87,0.3316395997365953
Timaru District,Non-Maori,Female,No,18-29,2344,0.30851415603151494
Timaru District,Non-Maori,Female,No,30-39,2109,0.22737758037249117
Timaru District,Non-Maori,Female,No,40-49,3015,0.17725782333658924
Timaru District,Non-Maori,Female,No,50-64,4677,0.15898131513399608
Timaru District,Non-Maori,Female,No,65+,4884,0.14065787081770298
Timaru District,Non-Maori,Male,No,18-29,2368,0.24210075860306418
Timaru District,Non-Maori,Male,No,30-39,1920,0.17403442305214809
Timaru District,Non-Maori,Male,No,40-49,2727,0.13363905404875695
Timaru District,Non-Maori,Male,No,50-64,4554,0.11920830842588098
Timaru District,Non-Maori,Male,No,65+,3951,0.10489716340378501
Upper Hutt City,Maori,Female,Yes,18-29,482,0.6078315067467941
Upper Hutt City,Maori,Female,Yes,30-39,336,0.5055254267788936
Upper Hutt City,Maori,Female,Yes,40-49,351,0.428063484011246
Upper Hutt City,Maori,Female,Yes,50-64,336,0.39638607893076366
Upper Hutt City,Maori,Female,Yes,65+,105,0.36249405069103824
Upper Hutt City,Maori,Male,Yes,18-29,487,0.5259976928134557
Upper Hutt City,Maori,Male,Yes,30-39,381,0.42262202610452987
Upper Hutt City,Maori,Male,Yes,40-49,339,0.34889997785578003
Upper Hutt City,Maori,Male,Yes,50-64,324,0.31980510392083805
Upper Hutt City,Maori,Male,Yes,65+,123,0.28932244006114094
Upper Hutt City,Non-Maori,Female,No,18-29,2249,0.2586086721680537
Upper Hutt City,Non-Maori,Female,No,30-39,2253,0.18704658181642583
Upper Hutt City,Non-Maori,Female,No,40-49,2895,0.1441580789337831
Upper Hutt City,Non-Maori,Female,No,50-64,3543,0.12876027358285855
Upper Hutt City,Non-Maori,Female,No,65+,3138,0.11345010411864466
Upper Hutt City,Non-Maori,Male,No,18-29,2266,0.19983369449311536
Upper Hutt City,Non-Maori,Male,No,30-39,2025,0.1414331197758761
Upper Hutt City,Non-Maori,Male,No,40-49,2805,0.10761892679242423
Upper Hutt City,Non-Maori,Male,No,50-64,3462,0.09568758410618977
Upper Hutt City,Non-Maori,Male,No,65+,2466,0.083931067313742
Waikato District,Maori,Female,Yes,18-29,1189,0.5138361183703872
Waikato District,Maori,Female,Yes,30-39,939,0.41077925239160273
Waikato District,Maori,Female,Yes,40-49,975,0.3379140025780231
Waikato District,Maori,Female,Yes,50-64,1041,0.30930005487037787
Waikato District,Maori,Female,Yes,65+,408,0.27940738341970034
Waikato District,Maori,Male,Yes,18-29,1161,0.43075709480449914
Waikato District,Maori,Male,Yes,30-39,786,0.3329513879273818
Waikato District,Maori,Male,Yes,40-49,828,0.26762116010535403
Waikato District,Maori,Male,Yes,50-64,921,0.24277687605728765
Waikato District,Maori,Male,Yes,65+,345,0.21729081780591447
Waikato District,Non-Maori,Female,No,18-29,2754,0.229762230542845
Waikato District,Non-Maori,Female,No,30-39,2910,0.16441232954922136
Waikato District,Non-Maori,Female,No,40-49,4218,0.12590989958808246
Waikato District,Non-Maori,Female,No,50-64,5172,0.11220567679811337
Waikato District,Non-Maori,Female,No,65+,3390,0.09864106016751216
Waikato District,Non-Maori,Male,No,18-29,3026,0.17598705960538655
Waikato District,Non-Maori,Male,No,30-39,2703,0.12348011075003558
Waikato District,Non-Maori,Male,No,40-49,4023,0.09349077879105046
Waikato District,Non-Maori,Male,No,50-64,5466,0.08298012588439226
Waikato District,Non-Maori,Male,No,65+,3363,0.07265944700933524
Waimakariri District,Maori,Female,Yes,18-29,263,0.45551722586449284
Waimakariri District,Maori,Female,Yes,30-39,222,0.35560156804811105
Waimakariri District,Maori,Female,Yes,40-49,234,0.28774416443064577
Waimakariri District,Maori,Female,Yes,50-64,222,0.2616993079071431
Waimakariri District,Maori,Female,Yes,65+,87,0.23484288808356457
Waimakariri District,Maori,Male,Yes,18-29,286,0.37460196338267154
Waimakariri District,Maori,Male,Yes,30-39,177,0.28320318566430247
Waimakariri District,Maori,Male,Yes,40-49,222,0.22435124491034897
Waimakariri District,Maori,Male,Yes,50-64,246,0.20241368361306875
Waimakariri District,Maori,Male,Yes,65+,90,0.1801567348670887
Waimakariri District,Non-Maori,Female,No,18-29,2323,0.18205207582692132
Waimakariri District,Non-Maori,Female,No,30-39,2493,0.12801671346330637
Waimakariri District,Non-Maori,Female,No,40-49,4113,0.09704757696446747
Waimakariri District,Non-Maori,Female,No,50-64,5169,0.08617506561703052
Waimakariri District,Non-Maori,Female,No,65+,4302,0.07548972703632396
Waimakariri District,Non-Maori,Male,No,18-29,2517,0.13745065283160712
Waimakariri District,Non-Maori,Male,No,30-39,2145,0.09511416069665889
Waimakariri District,Non-Maori,Male,No,40-49,3696,0.0714524084417476
Waimakariri District,Non-Maori,Male,No,50-64,5067,0.0632465438680942
Waimakariri District,Non-Maori,Male,No,65+,3897,0.05523240783929512
Waimate District,Maori,Female,Yes,18-29,31,0.6158025447648982
Waimate District,Maori,Female,Yes,30-39,18,0.5139129596587003
Waimate District,Maori,Female,Yes,40-49,33,0.4362998104565234
Waimate District,Maori,Female,Yes,50-64,33,0.4044439117231141
Waimate District,Maori,Female,Yes,65+,21,0.37028556230978416
Waimate District,Maori,Male,Yes,18-29,29,0.5343578286444669
Waimate District,Maori,Male,Yes,30-39,24,0.4308325220907482
Waimate District,Maori,Male,Yes,40-49,24,0.35656272242158976
Waimate District,Maori,Male,Yes,50-64,30,0.3271499193734837
Waimate District,Maori,Male,Yes,65+,12,0.29627210828893197
Waimate District,Non-Maori,Female,No,18-29,341,0.2835501475217521
Waimate District,Non-Maori,Female,No,30-39,354,0.20701340085117126
Waimate District,Non-Maori,Female,No,40-49,492,0.16045023965723698
Waimate District,Non-Maori,Female,No,50-64,807,0.14360422970808615
Waimate District,Non-Maori,Female,No,65+,837,0.12678589868722548
Waimate District,Non-Maori,Male,No,18-29,389,0.22079478276689354
Waimate District,Non-Maori,Male,No,30-39,330,0.15747398168752247
Waimate District,Non-Maori,Male,No,40-49,489,0.12036233894584446
Waimate District,Non-Maori,Male,No,50-64,801,0.10718787764722965
Waimate District,Non-Maori,Male,No,65+,807,0.09416552532809094
Waipa District,Maori,Female,Yes,18-29,521,0.5678634019087963
Waipa District,Maori,Female,Yes,30-39,384,0.46431965883768933
Waipa District,Maori,Female,Yes,40-49,387,0.3882145581432397
Waipa District,Maori,Female,Yes,50-64,480,0.35764204847226433
Waipa District,Maori,Female,Yes,65+,192,0.32527756747119885
Waipa District,Maori,Male,Yes,18-29,503,0.4847591380581774
Waipa District,Maori,Male,Yes,30-39,303,0.3829404898701065
Waipa District,Maori,Male,Yes,40-49,321,0.31239525051116795
Waipa District,Maori,Male,Yes,50-64,411,0.2850119773859796
Waipa District,Maori,Male,Yes,65+,153,0.2565946168873543
Waipa District,Non-Maori,Female,No,18-29,2465,0.218868810029348
Waipa District,Non-Maori,Female,No,30-39,2364,0.15598977677467038
Waipa District,Non-Maori,Female,No,40-49,3312,0.11917843653286084
Waipa District,Non-Maori,Female,No,50-64,4254,0.1061179282269244
Waipa District,Non-Maori,Female,No,65+,3924,0.09321199381657891
Waipa District,Non-Maori,Male,No,18-29,2434,0.16709012502593248
Waipa District,Non-Maori,Male,No,30-39,2085,0.11686118308229354
Waipa District,Non-Maori,Male,No,40-49,2886,0.08831740220164033
Waipa District,Non-Maori,Male,No,50-64,4098,0.07833810196311032
Waipa District,Non-Maori,Male,No,65+,3276,0.06855161634485986
Wairoa District,Maori,Female,Yes,18-29,393,0.566541152754612
Wairoa District,Maori,Female,Yes,30-39,282,0.4629802014084624
Wairoa District,Maori,Female,Yes,40-49,297,0.38693606284909654
Wairoa District,Maori,Female,Yes,50-64,441,0.3564055818739316
Wairoa District,Maori,Female,Yes,65+,240,0.3240965391012886
Wairoa District,Maori,Male,Yes,18-29,292,0.48341392757214735
Wairoa District,Maori,Male,Yes,30-39,216,0.38166852772351767
Wairoa District,Maori,Male,Yes,40-49,261,0.31123941974063685
Wairoa District,Maori,Male,Yes,50-64,372,0.28391562831457834
Wairoa District,Maori,Male,Yes,65+,213,0.2555685071121761
Wairoa District,Non-Maori,Female,No,18-29,136,0.23771090943648945
Wairoa District,Non-Maori,Female,No,30-39,147,0.1706009595909807
Wairoa District,Non-Maori,Female,No,40-49,189,0.13087625848486606
Wairoa District,Non-Maori,Female,No,50-64,414,0.1167036604238569
Wairoa District,Non-Maori,Female,No,65+,357,0.1026581566302409
Wairoa District,Non-Maori,Male,No,18-29,147,0.18251620734888963
Wairoa District,Non-Maori,Male,No,30-39,159,0.12836470426146762
Wairoa District,Non-Maori,Male,No,40-49,171,0.09732077930802703
Wairoa District,Non-Maori,Male,No,50-64,468,0.08642058976037899
Wairoa District,Non-Maori,Male,No,65+,420,0.07570732941715444
Waitaki District,Maori,Female,Yes,18-29,106,0.4984013081337157
Waitaki District,Maori,Female,Yes,30-39,66,0.3959190785226068
Waitaki District,Maori,Female,Yes,40-49,93,0.32423925175316026
Waitaki District,Maori,Female,Yes,50-64,87,0.2962651053387544
Waitaki District,Maori,Female,Yes,65+,42,0.26714496229783485
Waitaki District,Maori,Male,Yes,18-29,92,0.41568406918630657
Waitaki District,Maori,Male,Yes,30-39,57,0.3193805885024147
Waitaki District,Maori,Male,Yes,40-49,81,0.2556924594937784
Waitaki District,Maori,Male,Yes,50-64,87,0.23160536515764113
Waitaki District,Maori,Male,Yes,65+,36,0.20697151316779241
Waitaki District,Non-Maori,Female,No,18-29,989,0.20753013784231406
Waitaki District,Non-Maori,Female,No,30-39,1008,0.1472943511529074
Waitaki District,Non-Maori,Female,No,40-49,1359,0.11226206956210273
Waitaki District,Non-Maori,Female,No,50-64,2286,0.09987356949830874
Waitaki District,Non-Maori,Female,No,65+,2424,0.08765259787843487
Waitaki District,Non-Maori,Male,No,18-29,1043,0.1578916822910556
Waitaki District,Non-Maori,Male,No,30-39,939,0.11006249121508659
Waitaki District,Non-Maori,Male,No,40-49,1200,0.08302320395171164
Waitaki District,Non-Maori,Male,No,50-64,2226,0.07359382478463536
Waitaki District,Non-Maori,Male,No,65+,2106,0.06435863741539626
Waitomo District,Maori,Female,Yes,18-29,299,0.6648143718547422
Waitomo District,Maori,Female,Yes,30-39,216,0.5667785998483014
Waitomo District,Maori,Female,Yes,40-49,246,0.4892168578767713
Waitomo District,Maori,Female,Yes,50-64,297,0.4566270661650152
Waitomo District,Maori,Female,Yes,65+,141,0.42117827782750267
Waitomo District,Maori,Male,Yes,18-29,271,0.5867877695653329
Waitomo District,Maori,Male,Yes,30-39,171,0.4836554093057642
Waitomo District,Maori,Male,Yes,40-49,189,0.40678773809113233
Waitomo District,Maori,Male,Yes,50-64,228,0.37565067331476304
Waitomo District,Maori,Male,Yes,65+,108,0.34252551206823784
Waitomo District,Non-Maori,Female,No,18-29,330,0.2868388097932588
Waitomo District,Non-Maori,Female,No,30-39,270,0.20967416473141073
Waitomo District,Non-Maori,Female,No,40-49,366,0.16263526628427183
Waitomo District,Non-Maori,Female,No,50-64,630,0.14559963149169777
Waitomo District,Non-Maori,Female,No,65+,483,0.12858269493014565
Waitomo District,Non-Maori,Male,No,18-29,317,0.22358273730239359
Waitomo District,Non-Maori,Male,No,30-39,315,0.15962618362754052
Waitomo District,Non-Maori,Male,No,40-49,372,0.12208082831158121
Waitomo District,Non-Maori,Male,No,50-64,666,0.10874151997307896
Waitomo District,Non-Maori,Male,No,65+,489,0.09555061502472957
Wellington City,Maori,Female,Yes,18-29,1892,0.7087775449211747
Wellington City,Maori,Female,Yes,30-39,1068,0.6161765291820395
Wellington City,Maori,Female,Yes,40-49,981,0.5402854024061994
Wellington City,Maori,Female,Yes,50-64,888,0.5076749087703277
Wellington City,Maori,Female,Yes,65+,285,0.4717034191094963
Wellington City,Maori,Male,Yes,18-29,1651,0.635371951904078
Wellington City,Maori,Male,Yes,30-39,1020,0.5347511956604455
Wellington City,Maori,Male,Yes,40-49,918,0.45694940071348633
Wellington City,Maori,Male,Yes,50-64,759,0.42472178241078173
Wellington City,Maori,Male,Yes,65+,225,0.38997224277817133
Wellington City,Non-Maori,Female,No,18-29,19775,0.4641163051885862
Wellington City,Non-Maori,Female,No,30-39,14196,0.36357395226624223
Wellington City,Non-Maori,Female,No,40-49,14016,0.29489141705980026
Wellington City,Non-Maori,Female,No,50-64,15060,0.26844345573222717
Wellington City,Non-Maori,Female,No,65+,9600,0.24112096417889625
Wellington City,Non-Maori,Male,No,18-29,18386,0.38274731143924157
Wellington City,Non-Maori,Male,No,30-39,13572,0.29028361468480857
Wellington City,Non-Maori,Male,No,40-49,12759,0.23043331401187583
Wellington City,Non-Maori,Male,No,50-64,14223,0.20806056215436405
Wellington City,Non-Maori,Male,No,65+,8109,0.18532697182167712
Western Bay of Plenty District,Maori,Female,Yes,18-29,595,0.5858789559247701
Western Bay of Plenty District,Maori,Female,Yes,30-39,465,0.48271972693022763
Western Bay of Plenty District,Maori,Female,Yes,40-49,525,0.4058838686968524
Western Bay of Plenty District,Maori,Female,Yes,50-64,573,0.3747722802882586
Western Bay of Plenty District,Maori,Female,Yes,65+,297,0.3416821869922688
Western Bay of Plenty District,Maori,Male,Yes,18-29,543,0.5032083055287824
Western Bay of Plenty District,Maori,Male,Yes,30-39,348,0.40052690918024564
Western Bay of Plenty District,Maori,Male,Yes,40-49,438,0.32846646039243077
Western Bay of Plenty District,Maori,Male,Yes,50-64,540,0.30028967244442034
Western Bay of Plenty District,Maori,Male,Yes,65+,267,0.27092624233640616
Western Bay of Plenty District,Non-Maori,Female,No,18-29,1595,0.25671264945158945
Western Bay of Plenty District,Non-Maori,Female,No,30-39,1677,0.18554392032939343
Western Bay of Plenty District,Non-Maori,Female,No,40-49,2826,0.14293938616605092
